Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Referee,B365H,B365D,B365A
2008/09,16/05/09,Tottenham,Man City,2,1,H,1,0,H,11,9,4,3,5,7,4,7,0,1,0,0,M Halsey,1.83,3.5,4.5
2008/09,17/05/09,Chelsea,Blackburn,2,0,H,1,0,H,21,8,12,5,6,6,1,4,1,2,0,0,R Styles,1.3,5.0,11.0
2008/09,17/05/09,West Brom,Liverpool,0,2,A,0,1,A,12,16,7,10,13,4,11,5,2,0,0,0,M Atkinson,7.0,5.0,1.4
2008/09,18/05/09,Portsmouth,Sunderland,3,1,H,0,0,D,9,20,4,9,11,6,5,6,1,0,0,0,A Wiley,2.1,3.2,3.75
2008/09,24/05/09,Arsenal,Stoke,4,1,H,4,1,H,24,3,11,1,9,11,6,0,1,0,0,0,M Atkinson,1.33,5.0,10.0
2008/09,24/05/09,Aston Villa,Newcastle,1,0,H,1,0,H,15,8,5,3,8,10,5,3,0,2,0,1,C Foy,2.3,3.4,3.1
2008/09,24/05/09,Blackburn,West Brom,0,0,D,0,0,D,10,13,5,5,14,11,4,9,0,1,1,0,M Jones,1.83,3.5,4.5
2008/09,24/05/09,Fulham,Everton,0,2,A,0,1,A,10,13,4,10,15,10,2,2,0,0,0,0,M Riley,2.1,3.3,3.6
2008/09,24/05/09,Hull,Man United,0,1,A,0,1,A,12,12,8,5,17,11,8,3,2,1,0,0,A Wiley,3.0,3.5,2.3
2008/09,24/05/09,Liverpool,Tottenham,3,1,H,1,0,H,20,8,9,4,14,4,9,2,0,1,0,0,P Walton,1.53,4.0,6.5
2008/09,24/05/09,Man City,Bolton,1,0,H,1,0,H,20,8,12,4,8,10,15,9,0,0,0,0,M Clattenburg,1.73,3.6,5.0
2008/09,24/05/09,Sunderland,Chelsea,2,3,A,0,0,D,8,14,7,9,8,7,6,7,1,1,0,0,M Halsey,4.0,3.6,1.91
2008/09,24/05/09,West Ham,Middlesbrough,2,1,H,1,0,H,14,17,8,6,14,10,4,5,0,1,0,0,H Webb,2.25,3.4,3.2
2008/09,24/05/09,Wigan,Portsmouth,1,0,H,1,0,H,19,9,10,3,8,21,8,2,0,4,0,0,P Dowd,2.1,3.4,3.5
