Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Referee,B365H,B365D,B365A
2006/07,05/05/07,Wigan,Middlesbrough,0,1,A,0,1,A,15,7,7,3,17,8,5,3,3,0,0,0,M Clattenburg,2.1,3.25,3.4
2006/07,06/05/07,Arsenal,Chelsea,1,1,D,1,0,H,7,9,4,4,19,13,3,7,1,2,0,1,A Wiley,2.7,3.25,2.5
2006/07,07/05/07,Charlton,Tottenham,0,2,A,0,1,A,7,9,4,6,7,4,11,5,0,0,0,0,G Poll,2.87,3.25,2.37
2006/07,09/05/07,Chelsea,Man United,0,0,D,0,0,D,15,5,10,0,12,20,8,1,3,4,0,0,G Poll,2.1,3.2,3.2
2006/07,10/05/07,Tottenham,Blackburn,1,1,D,0,1,A,15,10,7,4,4,17,6,6,0,3,0,1,R Styles,1.8,3.4,4.33
2006/07,13/05/07,Blackburn,Reading,3,3,D,1,1,D,15,12,6,7,16,7,5,10,2,0,0,0,A Wiley,2.0,3.4,3.5
2006/07,13/05/07,Bolton,Aston Villa,2,2,D,1,1,D,10,8,2,3,10,11,7,6,2,1,0,0,M Clattenburg,1.86,3.4,4.0
2006/07,13/05/07,Chelsea,Everton,1,1,D,0,0,D,14,8,10,5,13,5,9,2,2,1,0,0,M Halsey,1.72,3.5,4.75
2006/07,13/05/07,Liverpool,Charlton,2,2,D,0,1,A,22,8,7,4,5,12,9,2,0,0,0,0,D Gallagher,1.36,4.5,8.0
2006/07,13/05/07,Man United,West Ham,0,1,A,0,1,A,28,6,20,4,13,11,14,3,0,2,0,0,M Atkinson,1.57,3.6,6.0
2006/07,13/05/07,Middlesbrough,Fulham,3,1,H,2,1,H,21,8,10,5,11,12,10,3,1,0,0,0,M Riley,1.9,3.25,4.0
2006/07,13/05/07,Portsmouth,Arsenal,0,0,D,0,0,D,9,14,4,6,18,15,2,6,0,0,0,0,G Poll,2.7,3.5,2.37
2006/07,13/05/07,Sheffield United,Wigan,1,2,A,1,2,A,9,9,5,3,11,15,10,3,3,5,0,1,M Dean,2.3,3.4,2.87
2006/07,13/05/07,Tottenham,Man City,2,1,H,2,1,H,8,10,3,5,11,13,6,6,1,1,0,0,S Bennett,1.5,3.75,7.0
2006/07,13/05/07,Watford,Newcastle,1,1,D,0,1,A,11,1,2,1,13,6,8,5,2,4,0,0,R Styles,2.8,3.3,2.37
