Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Referee,B365H,B365D,B365A
2009/10,26/12/09,West Ham,Portsmouth,2,0,H,1,0,H,13,11,5,7,10,19,6,4,0,3,0,0,L Probert,2.1,3.3,3.6
2009/10,26/12/09,Wigan,Blackburn,1,1,D,0,1,A,14,8,8,3,10,18,6,2,1,4,0,0,M Clattenburg,2.3,3.25,3.2
2009/10,27/12/09,Arsenal,Aston Villa,3,0,H,0,0,D,19,7,12,3,14,18,10,4,1,3,0,0,P Dowd,1.73,3.5,5.0
2009/10,27/12/09,Hull,Man United,1,3,A,0,1,A,12,19,6,11,13,17,5,6,0,2,0,0,A Wiley,8.0,4.2,1.4
2009/10,28/12/09,Blackburn,Sunderland,2,2,D,0,0,D,21,13,11,8,6,20,4,4,1,4,0,0,M Dean,2.1,3.3,3.6
2009/10,28/12/09,Chelsea,Fulham,2,1,H,0,1,A,18,3,11,3,9,13,10,6,1,1,0,0,A Marriner,1.36,4.5,10.0
2009/10,28/12/09,Everton,Burnley,2,0,H,0,0,D,24,12,16,9,7,18,10,6,1,5,0,1,H Webb,1.57,3.8,6.5
2009/10,28/12/09,Stoke,Birmingham,0,1,A,0,0,D,12,9,6,5,15,13,10,7,2,3,0,0,M Atkinson,2.4,3.25,3.0
2009/10,28/12/09,Tottenham,West Ham,2,0,H,1,0,H,21,3,9,2,9,14,9,3,2,3,0,0,C Foy,1.44,4.2,8.0
2009/10,28/12/09,Wolves,Man City,0,3,A,0,1,A,11,12,6,5,16,11,8,3,3,2,0,0,M Jones,4.5,3.6,1.8
2009/10,29/12/09,Aston Villa,Liverpool,0,1,A,0,0,D,11,12,7,9,13,11,8,10,1,1,0,0,L Probert,2.8,3.25,2.6
2009/10,29/12/09,Bolton,Hull,2,2,D,1,0,H,16,12,6,7,14,18,8,8,1,2,0,0,P Dowd,1.8,3.6,4.75
2009/10,30/12/09,Man United,Wigan,5,0,H,3,0,H,23,11,16,6,6,11,7,3,0,1,0,0,L Mason,1.2,6.5,15.0
2009/10,30/12/09,Portsmouth,Arsenal,1,4,A,0,2,A,10,14,6,10,14,3,2,10,2,0,0,0,A Wiley,6.5,4.0,1.53
2009/10,05/01/10,Stoke,Fulham,3,2,H,3,0,H,11,14,9,7,13,7,8,10,1,0,0,0,M Clattenburg,2.63,3.25,2.75
2009/10,09/01/10,Arsenal,Everton,2,2,D,1,1,D,6,9,5,5,10,11,6,8,1,1,0,0,P Walton,1.4,4.5,8.5
2009/10,09/01/10,Birmingham,Man United,1,1,D,1,0,H,6,14,5,10,10,13,2,12,2,1,0,1,M Clattenburg,6.5,3.6,1.62
2009/10,11/01/10,Man City,Blackburn,4,1,H,2,0,H,12,8,6,3,6,10,4,3,1,1,0,0,C Foy,1.44,4.33,8.0
2009/10,16/01/10,Chelsea,Sunderland,7,2,H,4,0,H,23,7,13,3,4,10,15,1,0,1,0,0,C Foy,1.22,6.0,15.0
2009/10,16/01/10,Everton,Man City,2,0,H,2,0,H,13,8,6,4,14,14,11,3,0,0,0,0,A Marriner,2.88,3.25,2.5
2009/10,16/01/10,Man United,Burnley,3,0,H,0,0,D,24,11,11,5,12,7,7,1,0,0,0,0,L Probert,1.17,7.0,17.0
2009/10,16/01/10,Stoke,Liverpool,1,1,D,0,0,D,6,4,5,3,14,10,10,0,1,2,0,0,L Mason,3.5,3.2,2.2
2009/10,16/01/10,Tottenham,Hull,0,0,D,0,0,D,25,8,18,2,14,11,14,1,4,2,0,0,M Atkinson,1.25,6.0,11.0
2009/10,16/01/10,Wolves,Wigan,0,2,A,0,0,D,9,20,4,14,14,16,4,3,4,3,1,1,H Webb,2.3,3.25,3.2
2009/10,17/01/10,Aston Villa,West Ham,0,0,D,0,0,D,17,8,10,3,7,12,16,4,1,3,0,0,M Jones,1.53,3.8,7.0
2009/10,17/01/10,Blackburn,Fulham,2,0,H,1,0,H,11,14,7,9,14,9,3,6,1,3,0,0,K Friend,2.4,3.25,3.0
2009/10,17/01/10,Bolton,Arsenal,0,2,A,0,1,A,12,14,6,9,13,5,2,4,1,2,0,0,P Dowd,6.5,4.0,1.53
2009/10,20/01/10,Arsenal,Bolton,4,2,H,1,2,A,20,7,14,4,16,17,9,3,1,2,0,0,A Wiley,1.22,5.5,17.0
2009/10,20/01/10,Liverpool,Tottenham,2,0,H,1,0,H,13,7,5,5,11,17,2,3,2,3,0,0,H Webb,2.4,3.25,3.0
2009/10,23/01/10,Man United,Hull,4,0,H,1,0,H,25,8,15,4,6,10,12,8,1,1,0,0,S Bennett,1.14,6.5,15.0
2009/10,26/01/10,Bolton,Burnley,1,0,H,1,0,H,14,10,6,5,12,11,4,7,3,2,0,0,M Atkinson,1.8,3.6,4.5
2009/10,26/01/10,Portsmouth,West Ham,1,1,D,0,0,D,14,12,8,4,16,9,6,4,3,1,0,0,A Marriner,2.5,3.25,2.88
2009/10,26/01/10,Tottenham,Fulham,2,0,H,1,0,H,13,9,7,6,11,16,11,3,1,1,0,0,M Dean,1.57,3.75,6.5
2009/10,26/01/10,Wolves,Liverpool,0,0,D,0,0,D,6,6,4,3,10,11,0,7,0,1,0,0,P Walton,5.5,3.6,1.67
2009/10,27/01/10,Aston Villa,Arsenal,0,0,D,0,0,D,8,12,2,8,16,15,7,7,2,2,0,0,L Probert,3.2,3.25,2.3
2009/10,27/01/10,Blackburn,Wigan,2,1,H,1,0,H,13,13,7,8,20,13,5,6,3,1,0,0,L Mason,1.95,3.4,4.0
2009/10,27/01/10,Chelsea,Birmingham,3,0,H,2,0,H,25,5,17,3,11,8,8,3,0,0,0,0,S Bennett,1.22,6.0,15.0
2009/10,27/01/10,Everton,Sunderland,2,0,H,2,0,H,11,5,7,3,10,19,3,8,0,1,0,0,P Dowd,1.67,3.6,5.5
2009/10,30/01/10,Birmingham,Tottenham,1,1,D,0,0,D,12,21,6,12,12,8,5,8,4,2,0,0,S Attwell,3.1,3.25,2.38
2009/10,30/01/10,Burnley,Chelsea,1,2,A,0,1,A,5,16,3,9,12,12,2,9,1,1,0,0,P Dowd,13.0,5.0,1.29
2009/10,30/01/10,Fulham,Aston Villa,0,2,A,0,2,A,15,9,8,6,10,15,9,3,0,2,0,0,L Mason,2.7,3.2,2.7
2009/10,30/01/10,Hull,Wolves,2,2,D,1,0,H,8,13,4,4,15,10,4,7,2,0,0,0,M Dean,2.25,3.25,3.25
2009/10,30/01/10,Liverpool,Bolton,2,0,H,1,0,H,13,4,6,1,12,10,11,3,1,3,0,0,S Bennett,1.44,4.33,7.5
2009/10,30/01/10,West Ham,Blackburn,0,0,D,0,0,D,7,8,6,4,17,13,10,7,0,1,0,0,P Walton,2.1,3.3,3.6
2009/10,30/01/10,Wigan,Everton,0,1,A,0,0,D,10,10,4,7,19,10,4,7,0,2,0,0,L Probert,3.0,3.3,2.38
2009/10,31/01/10,Arsenal,Man United,1,3,A,0,2,A,18,11,7,5,9,12,8,5,1,0,0,0,C Foy,2.6,3.25,2.8
2009/10,31/01/10,Man City,Portsmouth,2,0,H,2,0,H,13,10,6,4,9,14,10,7,1,3,0,0,M Atkinson,1.29,5.0,13.0
2009/10,01/02/10,Sunderland,Stoke,0,0,D,0,0,D,6,4,5,3,7,16,7,3,2,3,0,0,H Webb,2.0,3.4,3.8
2009/10,02/02/10,Hull,Chelsea,1,1,D,1,1,D,7,21,3,11,9,12,6,8,1,3,0,0,M Clattenburg,13.0,5.0,1.29
2009/10,03/02/10,Fulham,Portsmouth,1,0,H,0,0,D,14,12,9,8,12,12,5,5,0,1,0,0,A Taylor,1.67,3.5,6.0
2009/10,06/02/10,Bolton,Fulham,0,0,D,0,0,D,16,7,11,4,8,12,2,5,0,0,0,0,M Clattenburg,2.25,3.3,3.25
2009/10,06/02/10,Burnley,West Ham,2,1,H,1,0,H,8,20,4,11,15,13,3,5,2,1,0,0,H Webb,2.6,3.25,2.8
2009/10,06/02/10,Hull,Man City,2,1,H,1,0,H,8,17,4,11,14,14,4,8,2,4,0,0,P Dowd,5.5,3.4,1.73
2009/10,06/02/10,Liverpool,Everton,1,0,H,0,0,D,9,6,4,3,11,23,8,8,3,3,1,1,M Atkinson,1.83,3.5,4.33
2009/10,06/02/10,Man United,Portsmouth,5,0,H,2,0,H,21,7,8,5,9,11,12,1,1,4,0,0,L Mason,1.13,8.5,23.0
2009/10,06/02/10,Stoke,Blackburn,3,0,H,2,0,H,15,9,11,4,13,20,12,7,2,3,0,1,S Bennett,2.3,3.1,3.4
2009/10,06/02/10,Sunderland,Wigan,1,1,D,0,1,A,11,14,8,6,12,14,2,3,4,5,0,0,S Attwell,2.0,3.4,3.8
2009/10,06/02/10,Tottenham,Aston Villa,0,0,D,0,0,D,28,10,15,5,10,13,12,4,0,0,0,0,C Foy,2.1,3.3,3.6
2009/10,07/02/10,Birmingham,Wolves,2,1,H,0,1,A,15,12,10,5,12,18,11,4,5,3,0,0,L Probert,1.8,3.4,5.0
2009/10,07/02/10,Chelsea,Arsenal,2,0,H,2,0,H,9,14,3,6,11,14,4,8,2,2,0,0,M Dean,1.8,3.6,4.5
2009/10,09/02/10,Fulham,Burnley,3,0,H,2,0,H,16,10,12,3,9,9,6,2,1,0,0,0,C Foy,1.73,3.5,5.25
2009/10,09/02/10,Man City,Bolton,2,0,H,1,0,H,8,11,4,5,8,18,6,3,0,2,0,0,M Jones,1.44,4.2,8.0
2009/10,09/02/10,Portsmouth,Sunderland,1,1,D,0,1,A,12,7,6,2,10,15,8,4,3,1,1,2,K Friend,2.4,3.25,3.0
2009/10,09/02/10,Wigan,Stoke,1,1,D,1,0,H,16,10,11,6,12,7,9,5,2,3,0,0,A Marriner,2.2,3.3,3.4
2009/10,10/02/10,Arsenal,Liverpool,1,0,H,0,0,D,11,9,6,7,19,13,3,6,3,2,0,0,H Webb,2.1,3.3,3.6
2009/10,10/02/10,Aston Villa,Man United,1,1,D,1,1,D,10,12,6,6,9,10,1,7,0,1,0,1,P Walton,4.2,3.5,1.91
2009/10,10/02/10,Blackburn,Hull,1,0,H,1,0,H,20,7,10,4,14,13,6,6,1,3,0,1,L Probert,1.83,3.5,4.5
2009/10,10/02/10,Everton,Chelsea,2,1,H,1,1,D,7,14,5,5,13,15,5,6,1,2,0,0,A Wiley,5.0,3.6,1.73
2009/10,10/02/10,West Ham,Birmingham,2,0,H,1,0,H,13,9,10,4,12,9,3,6,1,2,0,0,M Dean,2.25,3.3,3.25
2009/10,10/02/10,Wolves,Tottenham,1,0,H,1,0,H,8,10,4,4,15,10,5,7,2,1,0,0,M Clattenburg,4.2,3.4,1.91
2009/10,16/02/10,Stoke,Man City,1,1,D,0,0,D,8,9,5,3,21,14,3,3,3,3,1,0,A Wiley,3.1,3.2,2.38
2009/10,17/02/10,Wigan,Bolton,0,0,D,0,0,D,10,8,1,0,6,9,4,9,0,1,0,0,H Webb,2.3,3.25,3.2
2009/10,20/02/10,Arsenal,Sunderland,2,0,H,1,0,H,16,6,10,4,8,10,7,1,1,5,0,0,S Bennett,1.22,6.0,15.0
2009/10,20/02/10,Everton,Man United,3,1,H,1,1,D,11,11,7,5,12,10,4,12,5,1,0,0,H Webb,4.5,3.6,1.8
2009/10,20/02/10,Portsmouth,Stoke,1,2,A,1,0,H,15,14,12,7,10,10,7,7,2,1,0,1,M Dean,2.38,3.25,3.1
2009/10,20/02/10,West Ham,Hull,3,0,H,1,0,H,20,7,12,3,13,12,9,2,1,1,0,1,M Atkinson,1.75,3.6,4.75
2009/10,20/02/10,Wolves,Chelsea,0,2,A,0,1,A,11,7,7,2,12,14,1,5,0,1,0,0,K Friend,12.0,5.0,1.3
2009/10,21/02/10,Aston Villa,Burnley,5,2,H,1,1,D,15,13,8,10,5,12,9,5,0,3,0,0,S Attwell,1.36,4.5,10.0
2009/10,21/02/10,Blackburn,Bolton,3,0,H,1,0,H,12,10,7,7,15,12,8,3,0,1,0,0,C Foy,1.95,3.25,4.33
2009/10,21/02/10,Fulham,Birmingham,2,1,H,0,1,A,11,9,6,6,9,16,3,1,1,1,0,0,P Dowd,2.1,3.25,3.75
2009/10,21/02/10,Man City,Liverpool,0,0,D,0,0,D,4,6,1,2,7,15,8,5,1,6,0,0,P Walton,2.4,3.3,3.0
2009/10,21/02/10,Wigan,Tottenham,0,3,A,0,1,A,8,13,7,12,17,13,3,2,3,4,0,0,A Wiley,3.75,3.5,2.0
2009/10,23/02/10,Man United,West Ham,3,0,H,1,0,H,12,10,9,4,10,12,6,7,0,1,0,0,A Wiley,1.2,6.5,15.0
2009/10,27/02/10,Birmingham,Wigan,1,0,H,1,0,H,10,11,5,2,16,18,2,7,1,3,0,0,A Taylor,1.91,3.3,4.33
2009/10,27/02/10,Bolton,Wolves,1,0,H,1,0,H,16,6,9,4,10,6,7,11,0,2,0,0,A Marriner,2.0,3.3,4.0
2009/10,27/02/10,Burnley,Portsmouth,1,2,A,1,1,D,14,13,8,5,12,13,4,3,1,2,0,1,M Clattenburg,2.0,3.4,3.8
2009/10,27/02/10,Chelsea,Man City,2,4,A,1,1,D,23,8,13,6,21,12,3,2,3,1,2,0,M Dean,1.44,4.33,7.5
2009/10,27/02/10,Stoke,Arsenal,1,3,A,1,1,D,4,17,3,11,12,7,3,6,0,1,1,0,P Walton,5.0,3.6,1.73
2009/10,28/02/10,Liverpool,Blackburn,2,1,H,2,1,H,12,12,6,7,10,22,4,5,1,5,0,0,A Wiley,1.36,4.75,9.0
2009/10,28/02/10,Sunderland,Fulham,0,0,D,0,0,D,12,3,5,1,15,16,2,2,3,3,0,0,M Atkinson,2.2,3.2,3.5
2009/10,28/02/10,Tottenham,Everton,2,1,H,2,0,H,13,14,9,10,9,18,6,9,1,4,0,0,S Bennett,2.0,3.4,4.0
2009/10,06/03/10,Arsenal,Burnley,3,1,H,1,0,H,20,8,11,5,5,12,8,2,0,4,0,0,C Foy,1.14,7.5,21.0
2009/10,06/03/10,West Ham,Bolton,1,2,A,0,2,A,18,15,8,7,13,21,6,3,2,5,0,1,L Probert,1.8,3.5,4.5
2009/10,06/03/10,Wolves,Man United,0,1,A,0,0,D,12,15,6,6,9,8,2,4,2,1,0,0,P Walton,10.0,5.0,1.33
2009/10,07/03/10,Everton,Hull,5,1,H,2,1,H,18,7,10,4,12,21,4,1,0,1,0,0,L Mason,1.36,4.5,10.0
2009/10,08/03/10,Wigan,Liverpool,1,0,H,1,0,H,12,11,4,3,15,14,4,7,1,5,0,0,A Marriner,6.5,3.8,1.57
2009/10,09/03/10,Portsmouth,Birmingham,1,2,A,0,2,A,11,10,8,6,12,13,5,6,1,2,0,0,M Jones,2.38,3.25,3.1
2009/10,09/03/10,Sunderland,Bolton,4,0,H,1,0,H,12,7,7,2,14,10,2,7,2,2,0,1,S Bennett,2.1,3.25,3.75
2009/10,10/03/10,Burnley,Stoke,1,1,D,0,1,A,10,8,3,3,12,10,4,4,2,0,0,0,H Webb,2.5,3.3,2.88
2009/10,13/03/10,Birmingham,Everton,2,2,D,1,2,A,7,13,4,11,10,11,5,4,1,1,0,0,L Probert,3.0,3.25,2.4
2009/10,13/03/10,Bolton,Wigan,4,0,H,1,0,H,8,13,6,7,20,13,3,6,1,2,0,0,M Dean,2.1,3.3,3.6
2009/10,13/03/10,Burnley,Wolves,1,2,A,0,1,A,22,7,11,3,10,21,11,6,1,4,0,0,S Bennett,2.25,3.3,3.3
2009/10,13/03/10,Chelsea,West Ham,4,1,H,1,1,D,22,4,15,2,13,10,11,1,0,1,0,0,M Clattenburg,1.22,6.0,15.0
2009/10,13/03/10,Hull,Arsenal,1,2,A,1,1,D,7,18,2,9,16,13,2,8,2,2,1,0,A Marriner,7.5,4.5,1.4
2009/10,13/03/10,Stoke,Aston Villa,0,0,D,0,0,D,13,10,6,5,6,6,8,6,0,4,0,0,K Friend,3.3,3.25,2.25
2009/10,13/03/10,Tottenham,Blackburn,3,1,H,1,0,H,14,10,7,7,12,7,5,6,0,0,0,0,H Webb,1.44,4.33,7.5
2009/10,14/03/10,Man United,Fulham,3,0,H,0,0,D,33,8,19,5,7,11,11,1,1,1,0,0,M Jones,1.22,6.0,15.0
2009/10,14/03/10,Sunderland,Man City,1,1,D,1,0,H,12,13,7,9,12,10,3,7,2,4,0,0,C Foy,3.6,3.4,2.1
2009/10,15/03/10,Liverpool,Portsmouth,4,1,H,3,0,H,23,7,12,3,10,15,8,4,0,2,0,0,S Attwell,1.25,5.5,13.0
2009/10,16/03/10,Wigan,Aston Villa,1,2,A,1,1,D,10,18,6,10,10,14,7,8,2,1,0,0,S Bennett,3.6,3.3,2.1
2009/10,20/03/10,Arsenal,West Ham,2,0,H,1,0,H,9,8,5,4,7,24,4,2,1,4,1,0,M Atkinson,1.25,5.75,13.0
2009/10,20/03/10,Aston Villa,Wolves,2,2,D,1,2,A,11,7,3,4,10,12,7,5,1,2,0,0,M Clattenburg,1.4,4.33,9.0
2009/10,20/03/10,Everton,Bolton,2,0,H,0,0,D,18,6,11,4,12,17,6,3,1,1,0,1,A Wiley,1.53,3.8,7.0
2009/10,20/03/10,Portsmouth,Hull,3,2,H,1,1,D,18,9,10,5,7,8,11,1,1,0,0,0,P Dowd,2.2,3.2,3.5
2009/10,20/03/10,Stoke,Tottenham,1,2,A,0,0,D,8,16,4,9,7,9,6,7,2,2,1,0,M Dean,3.6,3.3,2.1
2009/10,20/03/10,Sunderland,Birmingham,3,1,H,2,0,H,11,21,9,14,8,8,7,10,0,1,0,0,P Walton,2.2,3.2,3.5
2009/10,20/03/10,Wigan,Burnley,1,0,H,0,0,D,21,13,11,8,10,15,5,3,1,3,0,0,M Jones,1.73,3.6,5.0
2009/10,21/03/10,Blackburn,Chelsea,1,1,D,0,1,A,8,14,4,8,10,9,3,11,0,1,0,0,S Bennett,7.5,4.33,1.44
2009/10,21/03/10,Fulham,Man City,1,2,A,0,2,A,10,14,4,9,8,9,4,2,0,0,0,0,L Probert,3.1,3.25,2.38
2009/10,21/03/10,Man United,Liverpool,2,1,H,1,1,D,10,4,5,2,10,15,1,2,2,3,0,0,H Webb,1.67,3.75,5.5
2009/10,23/03/10,West Ham,Wolves,1,3,A,0,1,A,17,5,10,4,9,24,8,5,0,2,0,0,P Dowd,1.8,3.6,4.5
2009/10,24/03/10,Aston Villa,Sunderland,1,1,D,1,1,D,11,10,4,5,5,7,6,7,0,0,0,0,M Dean,1.53,3.8,7.0
2009/10,24/03/10,Blackburn,Birmingham,2,1,H,1,0,H,9,8,7,5,18,10,5,6,2,1,0,0,M Clattenburg,2.0,3.25,4.0
2009/10,24/03/10,Man City,Everton,0,2,A,0,1,A,12,10,5,7,11,10,7,4,3,2,0,0,P Walton,1.83,3.5,4.33
2009/10,24/03/10,Portsmouth,Chelsea,0,5,A,0,1,A,10,20,6,11,11,11,1,6,3,2,0,0,L Mason,12.0,5.0,1.3
2009/10,27/03/10,Birmingham,Arsenal,1,1,D,0,0,D,7,13,3,8,13,13,3,6,3,2,0,0,H Webb,7.0,4.2,1.5
2009/10,27/03/10,Bolton,Man United,0,4,A,0,1,A,14,13,10,8,14,15,11,6,0,0,0,0,M Atkinson,8.5,4.5,1.4
2009/10,27/03/10,Chelsea,Aston Villa,7,1,H,2,1,H,13,7,11,5,12,5,8,6,3,2,0,0,P Walton,1.4,4.75,8.0
2009/10,27/03/10,Hull,Fulham,2,0,H,1,0,H,7,12,4,9,11,15,6,8,2,4,0,0,C Foy,2.4,3.25,3.0
2009/10,27/03/10,Tottenham,Portsmouth,2,0,H,2,0,H,16,8,8,3,5,9,11,2,0,1,0,0,K Friend,1.2,6.0,17.0
2009/10,27/03/10,West Ham,Stoke,0,1,A,0,0,D,17,12,7,7,14,17,6,7,0,2,0,0,A Marriner,2.1,3.3,3.6
2009/10,27/03/10,Wolves,Everton,0,0,D,0,0,D,9,22,2,13,14,12,3,7,1,1,0,0,M Jones,3.8,3.4,2.0
2009/10,28/03/10,Burnley,Blackburn,0,1,A,0,1,A,7,12,3,5,15,12,7,2,3,2,0,0,M Dean,2.5,3.25,2.88
2009/10,28/03/10,Liverpool,Sunderland,3,0,H,2,0,H,25,7,16,2,11,9,9,2,0,1,0,0,P Dowd,1.3,5.25,11.0
2009/10,29/03/10,Man City,Wigan,3,0,H,0,0,D,10,9,8,3,12,13,3,4,3,2,0,1,S Attwell,1.33,4.75,11.0
2009/10,03/04/10,Arsenal,Wolves,1,0,H,0,0,D,23,3,13,2,10,13,10,4,0,2,0,1,A Marriner,1.22,6.0,15.0
2009/10,03/04/10,Bolton,Aston Villa,0,1,A,0,1,A,14,13,10,9,13,14,6,8,2,0,0,0,M Jones,2.88,3.25,2.5
2009/10,03/04/10,Burnley,Man City,1,6,A,0,5,A,14,20,7,14,5,8,6,7,0,0,0,0,A Wiley,5.0,3.8,1.7
2009/10,03/04/10,Man United,Chelsea,1,2,A,0,1,A,9,11,3,5,14,11,3,3,3,1,0,0,M Dean,2.63,3.2,2.75
2009/10,03/04/10,Portsmouth,Blackburn,0,0,D,0,0,D,6,16,3,8,11,10,1,9,2,1,1,0,S Bennett,3.3,3.3,2.25
2009/10,03/04/10,Stoke,Hull,2,0,H,1,0,H,9,5,3,3,12,12,3,2,3,2,0,0,L Probert,1.8,3.5,4.5
2009/10,03/04/10,Sunderland,Tottenham,3,1,H,2,0,H,11,12,10,9,16,15,6,6,2,0,0,0,L Mason,3.6,3.3,2.1
2009/10,04/04/10,Birmingham,Liverpool,1,1,D,0,0,D,8,16,3,8,14,9,5,4,2,1,0,0,M Atkinson,4.5,3.5,1.83
2009/10,04/04/10,Everton,West Ham,2,2,D,1,0,H,10,10,5,5,7,17,2,8,2,3,0,0,H Webb,1.44,4.33,7.5
2009/10,04/04/10,Fulham,Wigan,2,1,H,0,1,A,7,12,5,7,11,10,6,3,1,2,0,0,M Clattenburg,2.0,3.4,3.8
2009/10,10/04/10,Hull,Burnley,1,4,A,1,1,D,11,9,4,7,19,14,6,1,5,1,0,0,M Atkinson,1.73,3.6,5.0
2009/10,10/04/10,West Ham,Sunderland,1,0,H,0,0,D,10,9,6,7,12,20,2,7,1,3,0,0,M Jones,2.0,3.4,3.8
2009/10,11/04/10,Blackburn,Man United,0,0,D,0,0,D,8,13,7,6,14,12,1,7,1,2,0,0,P Walton,6.5,4.0,1.53
2009/10,11/04/10,Liverpool,Fulham,0,0,D,0,0,D,18,2,9,2,6,16,10,1,1,3,0,0,A Marriner,1.29,5.0,13.0
2009/10,11/04/10,Man City,Birmingham,5,1,H,3,1,H,17,5,8,3,12,9,8,4,0,3,0,0,P Dowd,1.4,4.5,8.5
2009/10,11/04/10,Wolves,Stoke,0,0,D,0,0,D,10,9,8,1,7,4,7,6,0,0,0,0,C Foy,2.3,3.25,3.2
2009/10,13/04/10,Chelsea,Bolton,1,0,H,1,0,H,18,7,8,2,13,22,5,2,1,4,0,0,L Probert,1.14,8.0,19.0
2009/10,14/04/10,Aston Villa,Everton,2,2,D,0,1,A,10,13,7,10,11,9,7,6,2,2,0,0,M Atkinson,2.25,3.3,3.3
2009/10,14/04/10,Tottenham,Arsenal,2,1,H,1,0,H,13,19,10,11,13,10,4,6,3,1,0,0,M Clattenburg,3.25,3.3,2.25
2009/10,14/04/10,Wigan,Portsmouth,0,0,D,0,0,D,24,6,14,2,16,9,10,3,2,1,0,0,M Dean,1.57,3.8,6.5
2009/10,17/04/10,Birmingham,Hull,0,0,D,0,0,D,10,11,7,4,11,12,8,1,0,0,0,0,M Clattenburg,1.73,3.6,5.0
2009/10,17/04/10,Blackburn,Everton,2,3,A,0,1,A,15,11,10,4,15,10,4,2,3,2,0,0,A Marriner,2.8,3.25,2.6
2009/10,17/04/10,Fulham,Wolves,0,0,D,0,0,D,11,5,4,1,9,11,5,9,1,0,0,0,M Dean,2.1,3.25,3.75
2009/10,17/04/10,Man City,Man United,0,1,A,0,0,D,8,13,5,3,8,12,7,5,2,1,0,0,M Atkinson,2.88,3.5,2.4
2009/10,17/04/10,Stoke,Bolton,1,2,A,1,0,H,11,13,5,8,10,5,5,1,1,2,0,0,S Attwell,2.1,3.25,3.75
2009/10,17/04/10,Sunderland,Burnley,2,1,H,2,0,H,16,9,11,4,14,17,3,3,3,2,0,0,H Webb,1.62,3.75,6.0
2009/10,17/04/10,Tottenham,Chelsea,2,1,H,2,0,H,20,9,10,6,7,14,13,4,2,4,0,1,P Dowd,4.0,3.6,1.91
2009/10,18/04/10,Portsmouth,Aston Villa,1,2,A,1,1,D,16,12,12,9,5,10,7,6,0,0,0,0,L Probert,5.5,3.75,1.67
2009/10,18/04/10,Wigan,Arsenal,3,2,H,0,1,A,16,11,11,8,15,13,8,3,2,1,0,0,L Mason,6.5,4.0,1.53
2009/10,19/04/10,Liverpool,West Ham,3,0,H,2,0,H,17,6,8,2,8,12,9,2,0,2,0,0,P Walton,1.33,5.0,10.0
2009/10,21/04/10,Hull,Aston Villa,0,2,A,0,1,A,14,11,10,5,8,7,11,9,2,2,0,0,M Dean,3.5,3.4,2.1
2009/10,24/04/10,Arsenal,Man City,0,0,D,0,0,D,9,3,4,2,13,14,5,1,4,2,0,0,M Dean,2.0,3.5,3.75
2009/10,24/04/10,Bolton,Portsmouth,2,2,D,2,0,H,14,13,10,6,16,13,12,5,1,1,0,0,H Webb,1.53,4.0,6.5
2009/10,24/04/10,Hull,Sunderland,0,1,A,0,1,A,14,10,8,5,12,17,3,6,1,3,1,1,L Probert,2.38,3.4,3.0
2009/10,24/04/10,Man United,Tottenham,3,1,H,0,0,D,15,9,8,3,13,10,4,4,1,0,0,0,A Marriner,1.5,4.2,7.0
2009/10,24/04/10,West Ham,Wigan,3,2,H,2,1,H,9,12,7,10,9,10,4,5,1,2,0,0,A Wiley,1.83,3.6,4.33
2009/10,24/04/10,Wolves,Blackburn,1,1,D,0,1,A,14,12,5,8,9,8,4,4,0,1,0,0,M Clattenburg,2.2,3.25,3.4
2009/10,25/04/10,Aston Villa,Birmingham,1,0,H,0,0,D,10,16,6,14,12,16,7,5,1,4,0,0,M Atkinson,1.62,3.75,6.0
2009/10,25/04/10,Burnley,Liverpool,0,4,A,0,0,D,12,12,6,10,13,11,4,5,2,1,0,0,P Dowd,5.5,4.0,1.62
2009/10,25/04/10,Chelsea,Stoke,7,0,H,3,0,H,29,3,18,2,14,12,7,0,0,3,0,0,S Bennett,1.14,8.0,21.0
2009/10,25/04/10,Everton,Fulham,2,1,H,0,1,A,15,8,9,6,7,12,9,3,0,1,0,0,L Mason,1.36,4.5,10.0
2009/10,01/05/10,Birmingham,Burnley,2,1,H,2,0,H,13,12,4,7,11,10,6,8,2,1,0,0,P Walton,1.5,4.2,7.0
2009/10,01/05/10,Man City,Aston Villa,3,1,H,2,1,H,17,10,12,6,6,9,13,5,1,2,0,0,M Clattenburg,1.83,3.6,4.33
2009/10,01/05/10,Portsmouth,Wolves,3,1,H,2,1,H,12,18,8,11,10,13,7,9,0,1,0,0,M Jones,2.38,3.25,3.1
2009/10,01/05/10,Stoke,Everton,0,0,D,0,0,D,12,11,6,9,10,10,6,5,0,0,0,0,H Webb,3.6,3.3,2.1
2009/10,01/05/10,Tottenham,Bolton,1,0,H,1,0,H,25,11,12,7,11,10,11,7,0,3,0,0,C Foy,1.29,5.5,10.0
2009/10,02/05/10,Fulham,West Ham,3,2,H,1,0,H,5,7,3,5,10,14,9,3,0,0,0,0,A Marriner,2.38,3.25,3.1
2009/10,02/05/10,Liverpool,Chelsea,0,2,A,0,1,A,7,15,2,11,7,7,9,5,1,2,0,0,A Wiley,4.0,3.8,1.83
2009/10,02/05/10,Sunderland,Man United,0,1,A,0,1,A,10,14,2,9,10,9,9,4,3,2,0,0,S Bennett,9.5,4.75,1.36
